cell,slot,throughput
19,0,22096.177
19,1,30.656
19,2,539.844
19,3,652.037
19,4,159.681
19,5,3134.169
19,6,1707.981
19,7,1320.0420000000001
19,8,0.864
19,9,1198.7930000000001
19,10,1184.969
19,11,910.087
19,12,1611.21
19,13,1327.818
19,14,1449.931
19,15,289578.956
19,16,1055.944
19,17,1707.981
19,18,393.987
19,19,47.232
19,20,87.552
19,21,16.992
19,22,94.304
19,23,845.126
19,24,274.178
19,25,675.7810000000001
19,26,1589.708
19,27,1577.164
19,28,649.797
19,29,1595.596
19,30,1198.794
19,31,1707.981
19,32,1707.981
19,33,539.844
19,34,1168.137
19,35,675.7810000000001
19,36,523.0120000000001
19,37,1611.21
19,38,1707.981
19,39,1714.894
19,40,1062.856
19,41,288516.1
19,42,30.656
19,43,804.806
19,44,1555.212
19,45,804.806
19,46,1297.162
19,47,1855.8980000000001
19,48,3385.306
19,49,3145.688
19,50,1555.212
19,51,546.7560000000001
19,52,3385.306
19,53,1032.2
19,54,3945.181
19,55,3381.85
19,56,1582.412
19,57,3385.306
19,58,1837.006
19,59,2845.462
19,60,2869.206
19,61,0.0
19,62,39.672
19,63,87.552
19,64,1472.5230000000001
19,65,1039.112
19,66,30.656
19,67,3373.658
19,68,3385.306
19,69,3385.306
19,70,2329.362
19,71,6.912
19,72,23.744
19,73,3385.306
19,74,3145.688
19,75,3361.562
19,76,2350.73
19,77,6.912
19,78,1055.944
19,79,2904.1490000000003
19,80,4150.496
19,81,4166.369000000001
19,82,804.806
19,83,2587.4120000000003
19,84,6.912
19,85,54.4
19,86,1290.25
19,87,1039.112
19,88,804.806
19,89,6512.563
19,90,3385.306
19,91,577555.212
19,92,6.912
19,93,2859.35
19,94,3383.514
19,95,3385.306
19,96,2607.7
19,97,260.642
19,98,7.776
19,99,2620.564
19,100,3125.464
19,101,3385.306
19,102,2887.254
19,103,3.456
19,104,6.912
19,105,99.072
19,106,202.433
19,107,2329.362
19,108,6.912
19,109,1313.9940000000001
19,110,4940.519
19,111,1830.094
19,112,2095.056
19,113,2135.821
19,114,3392.219
19,115,3385.306
19,116,579127.2559999999
19,117,2091.6
19,118,268.418
19,119,2095.056
19,120,3385.306
19,121,3385.306
19,122,0.0
19,123,3149.6040000000003
19,124,268.418
19,125,2095.056
19,126,1290.25
19,127,30.656
19,128,1062.856
19,129,1297.162
19,130,30.656
19,131,6230.769
19,132,3385.306
19,133,2868.342
19,134,0.864
19,135,546.7560000000001
19,136,4154.977
19,137,1549.836
19,138,3189.973
19,139,2876.118
19,140,2611.156
19,141,579127.256
19,142,2088.1440000000002
19,143,3385.306
19,144,1039.112
19,145,47.232
19,146,87.552
19,147,16.992
19,148,94.304
19,149,1361.226
19,150,799.494
19,151,1062.856
19,152,3148.76
19,153,3385.306
19,154,1039.112
19,155,3421.3050000000003
19,156,7.776
19,157,5480.363
19,158,3385.306
19,159,1313.9940000000001
19,160,2329.362
19,161,1316.426
19,162,778.374
19,163,3187.285
19,164,3385.306
19,165,3643.3570000000004
19,166,1830.734
19,167,575292.682
19,168,30.656
19,169,544.9639999999999
19,170,1806.99
19,171,544.9639999999999
19,172,1549.836
19,173,1592.383
19,174,3373.658
19,175,3136.6639999999998
19,176,1813.262
19,177,288.706
19,178,3385.306
19,179,1032.2
19,180,3164.119
19,181,4162.912
19,182,1582.412
19,183,3385.306
19,184,2095.056
19,185,2587.4120000000003
19,186,3127.2560000000003
19,187,0.0
19,188,39.672
19,189,87.552
19,190,1214.473
19,191,1297.162
19,192,6.912
19,193,3385.306
19,194,3385.306
19,195,3385.306
19,196,2353.106
19,197,6.912
19,198,0.0
19,199,3385.306
19,200,3145.688
19,201,3127.2560000000003
19,202,2608.78
19,203,6.912
19,204,1055.944
19,205,2648.0190000000002
19,206,4159.456
19,207,4424.419
19,208,544.9639999999999
19,209,2835.6059999999998
19,210,0.0
19,211,37.568
19,212,1313.9940000000001
19,213,1039.112
19,214,546.7560000000001
19,215,6512.563
19,216,3385.306
19,217,577813.262
19,218,6.912
19,219,2611.156
19,220,3385.306
19,221,3385.306
19,222,2865.75
19,223,258.05
19,224,10.367999999999999
19,225,2371.538
19,226,3127.2560000000003
19,227,3385.306
19,228,3145.304
19,229,3.456
19,230,6.912
19,231,88.992
19,232,188.769
19,233,2353.106
19,234,6.912
19,235,871.368
19,236,3234.972
19,237,1470.3490000000002
19,238,1702.16
19,239,1095.1100000000001
19,240,3123.417
19,241,3387.098
19,242,475619.896
19,243,2044.592
19,244,520.42
19,245,1837.006
19,246,3385.306
19,247,3385.306
19,248,264.962
19,249,2890.69
19,250,520.42
19,251,1837.006
19,252,1555.212
19,253,30.656
19,254,1062.856
19,255,1293.7060000000001
19,256,10.367999999999999
19,257,5996.463
19,258,3385.306
19,259,3123.8
19,260,3.456
19,261,287.81
19,262,4406.754
19,263,1297.162
19,264,3191.7650000000003
19,265,3134.168
19,266,2353.106
19,267,579127.256
19,268,2084.56
19,269,3377.242
19,270,1297.162
19,271,37.152
19,272,87.55199999999999
19,273,27.072
19,274,84.224
19,275,1113.256
19,276,1057.544
19,277,804.806
19,278,3148.76
19,279,3385.306
19,280,1032.2
19,281,3683.675
19,282,10.367999999999999
19,283,5215.401
19,284,3385.306
19,285,1578.9560000000001
19,286,2329.362
19,287,1062.856
19,288,774.1500000000001
19,289,3191.7650000000003
19,290,3131.29
19,291,2529.3650000000002
19,292,804.806
19,293,288781.062
19,294,30.656
19,295,159.681
19,296,1039.112
19,297,159.681
19,298,910.087
19,299,681.771
19,300,1707.981
19,301,1588.172
19,302,1039.112
19,303,30.656
19,304,1702.157
19,305,514.308
19,306,1593.356
19,307,2097.648
19,308,809.126
19,309,1707.981
19,310,1191.881
19,311,1168.1370000000002
19,312,1707.981
19,313,0.0
19,314,37.152
19,315,79.992
19,316,579.428
19,317,781.062
19,318,6.912
19,319,1578.9560000000001
19,320,1707.981
19,321,1707.981
19,322,1320.906
19,323,6.912
19,324,0.0
19,325,1578.9560000000001
19,326,1588.172
19,327,1578.9560000000001
19,328,1446.691
19,329,7.776
19,330,539.844
19,331,1320.906
19,332,1984.463
19,333,2360.0190000000002
19,334,159.681
19,335,1426.1870000000001
19,336,129.025
19,337,37.568
19,338,668.869
19,339,523.0120000000001
19,340,159.681
19,341,3286.938
19,342,1707.981
19,343,289039.112
19,344,6.912
19,345,1191.881
19,346,1707.981
19,347,1707.981
19,348,1575.5
19,349,129.025
19,350,10.367999999999999
19,351,1072.0720000000001
19,352,1707.981
19,353,1578.9560000000001
19,354,1586.252
19,355,132.481
19,356,6.912
19,357,78.912
19,358,198.84900000000002
19,359,1191.881
19,360,6.912
19,361,410.819
19,362,2489.043
19,363,1184.969
19,364,910.087
19,365,1224.135
19,366,1456.844
19,367,1707.981
19,368,289578.956
19,369,1055.944
19,370,393.987
19,371,804.806
19,372,1707.981
19,373,1707.981
19,374,264.962
19,375,1326.896
19,376,393.987
19,377,804.806
19,378,910.087
19,379,30.656
19,380,546.7560000000001
19,381,648.581
19,382,10.367999999999999
19,383,2899.8630000000003
19,384,1707.981
19,385,1704.525
19,386,3.456
19,387,30.656
19,388,2353.1059999999998
19,389,523.0120000000001
19,390,1611.21
19,391,1704.525
19,392,1073.2240000000002
19,393,1707.981
19,394,288926.919
19,395,1707.981
19,396,781.062
19,397,27.072
19,398,87.552
19,399,37.152
19,400,74.144
19,401,478.211
19,402,661.253
19,403,288.706
19,404,1589.708
19,405,1707.085
19,406,514.308
19,407,1984.783
19,408,10.367999999999999
19,409,2500.052
19,410,1705.2930000000001
19,411,930.6949999999999
19,412,1167.2730000000001
19,413,418.595
19,414,387.07500000000005
19,415,1611.21
19,416,1707.981
19,417,2101.969
19,418,675.7810000000001
19,419,288910.087
19,420,30.656
19,421,30.656
19,422,1168.137
19,423,30.656
19,424,1039.112
19,425,552.746
19,426,1707.981
19,427,1588.172
19,428,1168.137
19,429,6.912
19,430,1707.981
19,431,539.844
19,432,1467.403
19,433,2090.576
19,434,811.7180000000001
19,435,1707.981
19,436,1320.906
19,437,1039.112
19,438,1837.0059999999999
19,439,0.0
19,440,27.072
19,441,79.992
19,442,460.483
19,443,910.087
19,444,6.912
19,445,1449.931
19,446,1707.981
19,447,1707.981
19,448,1449.067
19,449,7.776
19,450,0.0
19,451,1449.931
19,452,1588.172
19,453,1578.9560000000001
19,454,1575.5
19,455,7.992
19,456,539.844
19,457,1191.881
19,458,1984.463
19,459,2489.0440000000003
19,460,30.656
19,461,1426.1870000000001
19,462,258.05
19,463,37.568
19,464,668.869
19,465,523.0120000000001
19,466,30.656
19,467,3392.219
19,468,1707.981
19,469,289062.856
19,470,6.912
19,471,1062.856
19,472,1707.981
19,473,1707.981
19,474,1704.525
19,475,0.0
19,476,139.393
19,477,1062.856
19,478,1584.588
19,479,1569.804
19,480,1592.3000000000002
19,481,262.37
19,482,6.912
19,483,78.912
19,484,198.84900000000002
19,485,1191.017
19,486,7.776
19,487,281.794
19,488,1707.981
19,489,2095.056
19,490,781.062
19,491,1352.296
19,492,1328.6830000000002
19,493,1707.981
19,494,289578.956
19,495,1055.944
19,496,523.0120000000001
19,497,675.7810000000001
19,498,1707.981
19,499,1707.981
19,500,393.987
19,501,1197.871
19,502,523.0120000000001
19,503,675.7810000000001
19,504,1039.112
19,505,30.656
19,506,546.7560000000001
19,507,519.556
19,508,139.393
19,509,1449.931
19,510,3025.304
19,511,1702.285
19,512,132.481
19,513,6.912
19,514,2374.61
19,515,392.64300000000003
19,516,1608.97
19,517,1704.525
19,518,1066.3120000000001
19,519,1707.981
19,520,288933.83099999995
19,521,1707.981
19,522,910.087
19,523,16.992
19,524,87.55199999999999
19,525,47.232
19,526,64.06400000000001
19,527,359.266
19,528,790.278
19,529,159.681
19,530,1589.708
19,531,1707.5330000000001
19,532,514.308
19,533,1593.804
19,534,529.9240000000001
19,535,2376.851
19,536,1707.981
19,537,1062.856
19,538,1164.681
19,539,292.16200000000003
19,540,387.07500000000005
19,541,1611.21
19,542,1707.981
19,543,2230.994
19,544,546.7560000000001
19,545,289039.11199999996
19,546,6.912
19,547,30.656
19,548,1191.881
19,549,6.912
19,550,1059.272
19,551,527.165
19,552,1707.981
19,553,1588.172
19,554,1191.881
19,555,6.912
19,556,1578.9560000000001
19,557,667.077
19,558,1334.794
19,559,2090.128
19,560,811.7180000000001
19,561,1707.981
19,562,1426.1870000000001
19,563,926.9190000000001
19,564,1972.943
19,565,0.0
19,566,16.992
19,567,79.992
19,568,341.538
19,569,1039.112
19,570,6.912
19,571,1320.906
19,572,1707.981
19,573,1707.981
19,574,1575.5
19,575,10.367999999999999
19,576,0.0
19,577,1320.906
19,578,1588.172
19,579,1578.9560000000001
19,580,1704.525
19,581,7.992
19,582,539.844
19,583,1168.1370000000002
19,584,1879.182
19,585,2618.0690000000004
19,586,6.912
19,587,1449.931
19,588,258.05
19,589,37.568
19,590,668.869
19,591,523.0120000000001
19,592,6.912
19,593,3286.938
19,594,1707.981
19,595,289191.881
19,596,0.0
19,597,933.831
19,598,1707.981
19,599,1707.981
19,600,1710.573
19,601,129.889
19,602,132.481
19,603,930.6949999999999
19,604,1582.764
19,605,1576.268
19,606,1589.708
19,607,393.987
19,608,6.912
19,609,78.912
19,610,188.769
19,611,1198.505
19,612,10.367999999999999
19,613,152.321
19,614,1702.605
19,615,2224.081
19,616,652.037
19,617,1478.729
19,618,1202.25
19,619,1703.949
19,620,289577.164
19,621,1055.944
19,622,652.037
19,623,546.7560000000001
19,624,1707.981
19,625,1707.981
19,626,523.0120000000001
19,627,1068.846
19,628,652.037
19,629,546.7560000000001
19,630,1168.1370000000002
19,631,30.656
19,632,417.731
19,633,518.692
19,634,269.28200000000004
19,635,1316.426
19,636,3014.808
19,637,1710.573
19,638,262.37
19,639,6.912
19,640,2240.209
19,641,385.731
19,642,1605.722
19,643,1707.885
19,644,1067.176
19,645,1707.981
19,646,288933.831
19,647,1707.981
19,648,1039.112
19,649,6.912
19,650,87.552
19,651,57.312
19,652,53.984
19,653,239.873
19,654,916.135
19,655,30.656
19,656,1589.708
19,657,1707.981
19,658,516.1
19,659,1597.3880000000001
19,660,652.037
19,661,2254.7380000000003
19,662,1707.981
19,663,1191.881
19,664,1164.681
19,665,163.137
19,666,516.1
19,667,1578.9560000000001
19,668,1611.21
19,669,2360.0190000000002
19,670,417.731
19,671,289168.137
19,672,6.912
19,673,30.656
19,674,1191.881
19,675,6.912
19,676,1062.856
19,677,516.1
19,678,1591.8580000000002
19,679,1588.172
19,680,1320.0420000000001
19,681,7.776
19,682,1449.931
19,683,797.894
19,684,1320.906
