cell,slot,throughput
11,0,21802.063
11,1,30.656
11,2,23.744
11,3,6.912
11,4,30.656
11,5,30.656
11,6,30.656
11,7,6.912
11,8,23.744
11,9,6.912
11,10,30.656
11,11,30.656
11,12,30.656
11,13,30.656
11,14,0.0
11,15,13.824
11,16,30.656
11,17,54.4
11,18,30.656
11,19,6.912
11,20,6.912
11,21,107.71199999999999
11,22,20.16
11,23,103.736
11,24,70.976
11,25,37.568
11,26,30.656
11,27,30.656
11,28,30.656
11,29,6.912
11,30,30.656
11,31,30.656
11,32,6.912
11,33,23.744
11,34,30.656
11,35,6.912
11,36,6.912
11,37,30.656
11,38,30.656
11,39,23.744
11,40,30.656
11,41,6.912
11,42,37.568
11,43,30.656
11,44,30.656
11,45,3.456
11,46,34.111999999999995
11,47,0.0
11,48,30.656
11,49,30.656
11,50,37.568
11,51,30.656
11,52,6.912
11,53,30.656
11,54,30.656
11,55,29.792
11,56,7.776
11,57,30.656
11,58,0.0
11,59,30.656
11,60,30.656
11,61,27.2
11,62,10.367999999999999
11,63,77.47200000000001
11,64,40.32
11,65,81.056
11,66,102.656
11,67,37.568
11,68,30.656
11,69,6.912
11,70,23.744
11,71,36.704
11,72,0.864
11,73,30.656
11,74,30.656
11,75,37.568
11,76,30.656
11,77,6.912
11,78,30.656
11,79,30.656
11,80,30.656
11,81,27.2
11,82,10.368
11,83,0.0
11,84,30.656
11,85,6.912
11,86,30.656
11,87,26.336
11,88,1.152
11,89,30.656
11,90,6.912
11,91,54.4
11,92,36.704
11,93,7.776
11,94,30.656
11,95,23.744
11,96,30.656
11,97,30.656
11,98,6.048
11,99,7.776
11,100,61.312
11,101,30.656
11,102,27.2
11,103,3.456
11,104,47.232
11,105,87.552
11,106,111.29599999999999
11,107,70.976
11,108,3.456
11,109,3.456
11,110,30.656
11,111,30.656
11,112,30.656
11,113,30.656
11,114,6.912
11,115,6.912
11,116,30.656
11,117,30.656
11,118,57.856
11,119,10.368
11,120,23.744
11,121,6.912
11,122,54.4
11,123,6.912
11,124,27.2
11,125,10.368
11,126,30.656
11,127,30.656
11,128,30.656
11,129,6.912
11,130,288.706
11,131,1707.981
11,132,1707.981
11,133,781.062
11,134,810.796
11,135,910.087
11,136,288.706
11,137,1578.9560000000001
11,138,1589.708
11,139,1707.981
11,140,516.1
11,141,523.0120000000001
11,142,1069.768
11,143,3021.976
11,144,1707.981
11,145,523.0120000000001
11,146,6.912
11,147,97.63199999999999
11,148,30.240000000000002
11,149,103.736
11,150,716.101
11,151,1069.768
11,152,1707.981
