cell,slot,throughput
3,0,23793.886000000002
3,1,30.656
3,2,23.744
3,3,2339.442
3,4,1326.506
3,5,784.422
3,6,3205.485
3,7,3399.866
3,8,3659.0370000000003
3,9,1844.846
3,10,580344.846
3,11,3399.866
3,12,3399.866
3,13,1821.102
3,14,548.9960000000001
3,15,1561.932
3,16,1604.68
3,17,3399.866
3,18,3159.208
3,19,1821.102
3,20,6.912
3,21,87.552
3,22,40.32
3,23,102.656
3,24,2147.792
3,25,1589.132
3,26,3399.866
3,27,2104.016
3,28,2598.612
3,29,3140.697
3,30,0.0
3,31,1132.125
3,32,3399.866
3,33,6540.563
3,34,1302.762
3,35,6.912
3,36,3399.866
3,37,3399.866
3,38,3399.866
3,39,2363.186
3,40,6.912
3,41,0.0
3,42,3399.866
3,43,6.912
3,44,30.656
3,45,2349.938
3,46,6.912
3,47,1055.944
3,48,2648.0190000000002
3,49,3782.0110000000004
3,50,2659.283
3,51,288.706
3,52,1426.1870000000001
3,53,926.9190000000001
3,54,2489.043
3,55,668.869
3,56,523.0120000000001
3,57,288.706
3,58,3286.938
3,59,1707.981
3,60,288910.087
3,61,6.912
3,62,77.47200000000001
3,63,87.552
3,64,111.29599999999999
3,65,1069.48
3,66,129.025
3,67,10.367999999999999
3,68,1201.097
3,69,1578.9560000000001
3,70,1707.981
3,71,1586.252
3,72,3.456
3,73,6.912
3,74,1879.182
3,75,3134.169
3,76,1191.881
3,77,6.912
3,78,539.844
3,79,2489.043
3,80,1055.944
3,81,1039.112
3,82,1095.1100000000001
3,83,1585.8690000000001
3,84,135.937
3,85,30.656
3,86,929.511
3,87,262.37
3,88,933.831
3,89,1707.981
3,90,1707.981
3,91,135.937
3,92,1458.513
3,93,262.37
3,94,933.831
3,95,1578.9560000000001
3,96,1589.708
3,97,1449.931
3,98,648.581
3,99,10.367999999999999
3,100,3028.888
3,101,1477.261
3,102,345.059
3,103,3.456
3,104,6.912
3,105,127.872
3,106,37.152
3,107,103.736
3,108,47.647999999999996
3,109,30.656
3,110,30.656
3,111,23.744
3,112,30.656
3,113,6.912
3,114,30.656
3,115,30.656
3,116,6.912
3,117,23.744
3,118,30.656
3,119,6.912
3,120,30.656
3,121,30.656
3,122,30.656
3,123,0.0
3,124,34.112
3,125,10.367999999999999
3,126,30.656
3,127,30.656
3,128,30.656
3,129,6.912
3,130,30.656
3,131,0.0
3,132,30.656
3,133,30.656
3,134,37.568
3,135,30.656
3,136,30.656
3,137,30.656
3,138,30.656
3,139,6.912
3,140,30.656
3,141,6.912
3,142,23.744
3,143,30.656
3,144,30.656
3,145,6.912
3,146,6.912
3,147,87.552
3,148,30.240000000000002
3,149,102.65599999999999
3,150,83.648
3,151,34.976
3,152,30.656
3,153,30.656
3,154,6.912
3,155,30.656
3,156,0.0
3,157,30.656
3,158,30.656
3,159,61.312
3,160,6.912
3,161,6.912
3,162,30.656
3,163,30.656
3,164,30.656
3,165,30.656
3,166,6.912
3,167,0.0
3,168,30.656
3,169,6.912
3,170,30.656
3,171,27.488
3,172,6.912
3,173,23.744
3,174,30.656
3,175,30.656
3,176,37.568
3,177,30.656
3,178,6.912
3,179,23.744
3,180,37.568
3,181,23.744
3,182,6.912
3,183,30.656
3,184,61.312
3,185,30.656
3,186,6.912
3,187,6.912
3,188,67.392
3,189,87.552
3,190,111.296
3,191,47.36
3,192,0.0
3,193,10.367999999999999
3,194,30.656
3,195,30.656
3,196,30.656
3,197,27.2
3,198,3.456
3,199,6.912
3,200,54.4
3,201,37.568
3,202,30.656
3,203,6.912
3,204,23.744
3,205,37.568
3,206,23.744
3,207,6.912
3,208,30.656
3,209,37.568
3,210,6.912
3,211,30.656
3,212,23.744
3,213,6.912
3,214,30.656
3,215,30.656
3,216,30.656
3,217,6.912
3,218,23.744
3,219,6.912
3,220,30.656
3,221,30.656
3,222,30.656
3,223,30.656
3,224,3.456
3,225,10.367999999999999
3,226,61.312
3,227,30.656
3,228,27.2
3,229,3.456
3,230,6.912
3,231,127.872
3,232,27.072000000000003
3,233,103.736
3,234,47.36
3,235,41.024
3,236,30.656
3,237,23.744
3,238,30.656
3,239,6.912
3,240,30.656
3,241,30.656
3,242,6.912
3,243,23.744
3,244,30.656
3,245,6.912
3,246,30.656
3,247,30.656
3,248,30.656
3,249,0.0
3,250,34.112
3,251,10.367999999999999
3,252,30.656
3,253,30.656
3,254,30.656
3,255,6.912
3,256,30.656
3,257,0.0
3,258,30.656
3,259,30.656
3,260,37.568
