cell,slot,throughput
15,238,3382.618
15,239,1549.836
15,240,804.806
15,241,3385.306
15,242,1297.162
15,243,1855.8980000000001
15,244,3388.666
15,245,1321.2740000000001
15,246,546.7560000000001
15,247,3148.76
15,248,3385.306
15,249,1032.2
15,250,3950.8450000000003
15,251,10.367999999999999
15,252,3373.659
15,253,30.656
15,254,30.656
15,255,1510.857
15,256,808.166
15,257,777.51
15,258,3205.485
15,259,3399.866
15,260,4184.289
15,261,1326.506
15,262,580344.846
15,263,3399.866
15,264,3399.866
15,265,2339.442
15,266,30.656
15,267,2073.104
15,268,1082.667
15,269,3399.866
15,270,3159.208
15,271,2339.442
15,272,6.912
15,273,87.552
15,274,30.240000000000002
15,275,92.576
15,276,1646.156
15,277,1200.809
15,278,2091.248
15,279,2613.396
15,280,2073.104
15,281,3654.557
15,282,0.0
15,283,808.166
15,284,3205.485
15,285,6540.563
15,286,1821.102
15,287,6.912
15,288,2881.5260000000003
15,289,3399.866
15,290,3399.866
15,291,2880.6620000000003
15,292,7.776
15,293,0.0
15,294,2361.6220000000003
15,295,430.724
15,296,30.656
15,297,1188.425
15,298,7.2
15,299,904.52
15,300,2012.4019999999998
15,301,3239.516
15,302,4063.779
15,303,30.656
15,304,1421.259
15,305,280.898
15,306,1451.915
15,307,280.898
15,308,6.912
15,309,30.656
15,310,4463.845
15,311,3399.866
15,312,580604.0160000001
15,313,6.912
15,314,57.312
15,315,87.55199999999999
15,316,111.296
15,317,2130.8
15,318,0.0
15,319,269.538
15,320,2104.016
15,321,3159.208
15,322,3133.784
15,323,3164.885
15,324,522.66
15,325,6.912
15,326,3201.463
15,327,6257.649
15,328,2880.6620000000003
15,329,7.776
15,330,542.0840000000001
15,331,3399.866
15,332,4177.377
15,333,1561.932
15,334,2677.041
15,335,2618.933
15,336,781.062
15,337,30.656
15,338,1313.9940000000001
15,339,1039.112
15,340,1320.906
15,341,3385.306
15,342,3385.306
15,343,781.062
15,344,2371.998
15,345,1039.112
15,346,1320.906
15,347,3127.2560000000003
15,348,3148.76
15,349,3385.306
15,350,1035.656
15,351,268.418
15,352,2869.206
15,353,5996.463
15,354,3381.8500000000004
15,355,261.50600000000003
15,356,6.912
15,357,127.872
15,358,16.992
15,359,103.736
15,360,2121.84
15,361,2092.24
15,362,3379.9300000000003
15,363,577837.006
15,364,3385.306
15,365,1813.262
15,366,544.9639999999999
15,367,3375.45
15,368,1555.212
15,369,1597.848
15,370,3387.5460000000003
15,371,1580.444
15,372,287.81
15,373,3137.933
15,374,3374.554
15,375,1032.2
15,376,3168.759
15,377,1050.504
15,378,3373.659
15,379,30.656
15,380,30.656
15,381,2327.922
15,382,548.42
15,383,771.462
15,384,3184.597
15,385,3385.306
15,386,4434.499
15,387,1059.272
15,388,576064.1440000001
15,389,3399.866
15,390,3385.306
15,391,2363.186
15,392,6.912
15,393,2095.056
15,394,1058.0040000000001
15,395,3385.306
15,396,3145.688
15,397,2363.186
15,398,6.912
15,399,87.552
15,400,30.240000000000002
15,401,82.496
15,402,1397.066
15,403,1592.5880000000002
15,404,3399.866
15,405,2857.782
15,406,1837.9340000000002
15,407,3925.119
15,408,0.0
15,409,548.9960000000001
15,410,3205.485
15,411,6540.563
15,412,2080.272
15,413,6.912
15,414,2622.356
15,415,3399.866
15,416,3399.866
15,417,3137.2400000000002
15,418,10.367999999999999
15,419,0.0
15,420,2622.356
15,421,784.422
15,422,30.656
15,423,2359.73
15,424,7.2
15,425,871.368
15,426,1914.066
15,427,3143.642
15,428,5208.649
15,429,6.912
15,430,2361.6220000000003
15,431,961.864
15,432,3777.502
15,433,2094.416
15,434,1043.592
15,435,6.912
15,436,6528.915
15,437,3399.866
15,438,580863.186
15,439,0.0
15,440,47.232
15,441,87.552
15,442,111.29599999999999
15,443,1887.758
15,444,260.034
15,445,262.62600000000003
15,446,1830.734
15,447,3142.712
15,448,3135.32
15,449,3162.293
15,450,784.422
15,451,6.912
15,452,3177.719
15,453,6022.223
15,454,3137.2400000000002
15,455,10.367999999999999
15,456,282.914
15,457,3399.866
15,458,4436.5470000000005
15,459,1302.7620000000002
15,460,2942.8590000000004
15,461,2373.555
15,462,1043.592
15,463,30.656
15,464,1060.424
15,465,1302.762
15,466,1067.336
15,467,3399.866
15,468,3399.866
15,469,1043.592
15,470,2123.02
15,471,1302.762
15,472,1067.336
15,473,3140.696
15,474,3162.293
15,475,3399.866
15,476,1039.272
15,477,529.572
15,478,2622.356
15,479,6015.311000000001
15,480,3402.458
15,481,522.66
15,482,6.912
15,483,117.792
15,484,10.08
15,485,103.736
15,486,1881.4859999999999
15,487,2101.168
15,488,3388.218
15,489,578339.47
15,490,3399.866
15,491,2080.272
15,492,243.458
15,493,2843.45
15,494,1821.102
15,495,1345.5100000000002
15,496,3399.866
15,497,1839.614
15,498,30.656
15,499,2602.013
15,500,3399.866
15,501,1036.68
15,502,3177.719
15,503,1302.762
15,504,3392.219
15,505,30.656
15,506,30.656
15,507,2335.986
15,508,293.28200000000004
15,509,1036.68
15,510,3140.6960000000004
15,511,3205.485
15,512,4702.629
15,513,808.166
15,514,580839.442
15,515,3140.6960000000004
15,516,3399.866
15,517,2622.356
15,518,6.912
15,519,2104.016
15,520,1036.68
15,521,3166.612
15,522,3159.208
15,523,2621.492
15,524,7.776
15,525,87.552
15,526,30.240000000000002
15,527,81.056
15,528,1139.336
15,529,1592.5880000000002
15,530,3398.9700000000003
15,531,2847.926
15,532,1837.038
15,533,4184.289
15,534,0.0
15,535,288.93
15,536,3195.4049999999997
15,537,6540.563
15,538,2339.442
15,539,6.912
15,540,2363.186
15,541,3399.866
15,542,3399.866
15,543,3396.4100000000003
15,544,10.367999999999999
15,545,0.0
15,546,2363.186
15,547,1043.592
15,548,30.656
15,549,2100.56
15,550,266.37
15,551,1060.424
15,552,2080.272
15,553,3719.8030000000003
15,554,5470.059
15,555,6.912
15,556,2869.206
15,557,1313.9940000000001
15,558,4940.519
15,559,2346.194
15,560,1039.112
15,561,6.912
15,562,5764.848
15,563,3385.754
15,564,581119.252
15,565,0.864
15,566,47.232
15,567,87.552
15,568,111.29599999999999
15,569,1613.9
15,570,517.7639999999999
15,571,260.61
15,572,1585.6760000000002
15,573,3147.112
15,574,3116.504
15,575,2495.048
15,576,521.22
15,577,6.912
15,578,1463.371
15,579,3022.616
15,580,1704.525
15,581,10.367999999999999
15,582,23.744
15,583,1707.981
15,584,2353.1059999999998
15,585,523.0120000000001
15,586,1607.7540000000001
15,587,10.367999999999999
15,588,1714.894
15,589,30.656
15,590,410.819
15,591,781.062
15,592,416.387
15,593,1703.501
15,594,1707.981
15,595,652.037
15,596,939.821
15,597,781.062
15,598,416.387
15,599,1574.476
15,600,1589.708
15,601,1707.981
15,602,516.1
15,603,400.899
15,604,1191.881
15,605,3021.976
15,606,1707.981
15,607,393.987
15,608,6.912
15,609,107.71199999999999
15,610,20.16
15,611,103.736
15,612,845.126
15,613,1069.768
15,614,1707.981
15,615,288933.831
15,616,1707.981
15,617,1168.137
15,618,30.656
15,619,1707.981
15,620,1039.112
15,621,552.746
15,622,1707.981
15,623,1048.328
15,624,6.912
15,625,1584.295
15,626,1707.981
15,627,539.844
15,628,1468.363
15,629,781.062
15,630,1714.8940000000002
15,631,30.656
15,632,30.656
15,633,1035.656
15,634,163.137
15,635,642.885
15,636,1445.003
15,637,1605.722
15,638,2484.564
15,639,288.706
15,640,289297.16199999995
15,641,1445.003
15,642,1707.085
15,643,1449.067
15,644,7.776
15,645,1062.856
15,646,387.07500000000005
15,647,1591.8580000000002
15,648,1588.172
15,649,1446.4750000000001
15,650,10.367999999999999
15,651,77.47200000000001
15,652,40.32
15,653,81.056
15,654,489.731
15,655,811.7180000000001
15,656,1707.981
15,657,1426.1870000000001
15,658,926.9190000000001
15,659,2230.129
15,660,0.864
15,661,30.656
15,662,1611.21
15,663,3392.219
15,664,1191.881
15,665,6.912
15,666,1062.856
15,667,1707.981
15,668,1707.981
15,669,1704.525
15,670,139.393
15,671,0.0
15,672,1062.856
15,673,652.037
15,674,30.656
15,675,929.511
15,676,259.202
15,677,546.7560000000001
15,678,910.087
15,679,1879.182
15,680,2875.255
15,681,7.776
15,682,1449.931
15,683,539.844
15,684,1707.981
15,685,2095.056
15,686,522.148
15,687,7.776
15,688,3028.888
15,689,1707.981
15,690,289446.475
15,691,3.456
15,692,47.232
15,693,87.552
15,694,111.29599999999999
15,695,1366.826
15,696,780.966
15,697,262.62600000000003
15,698,1326.506
15,699,3159.208
15,700,3140.6960000000004
15,701,3162.293
15,702,1302.762
15,703,6.912
15,704,2659.3790000000004
15,705,3399.866
15,706,6018.767
15,707,269.538
15,708,23.744
15,709,3376.1220000000003
15,710,4719.461
15,711,784.422
15,712,3202.029
15,713,269.538
15,714,3399.867
15,715,30.656
15,716,548.9960000000001
15,717,1821.102
15,718,548.9960000000001
15,719,3399.866
15,720,3399.866
15,721,1561.932
15,722,1604.68
15,723,1821.102
15,724,548.9960000000001
15,725,3140.696
15,726,3162.293
15,727,3398.746
15,728,1032.2
15,729,1039.112
15,730,2101.968
15,731,5989.551
15,732,3385.306
15,733,1039.112
15,734,6.912
15,735,97.63199999999999
15,736,30.240000000000002
15,737,103.736
15,738,1356.746
15,739,2094.8
15,740,3373.658
15,741,576064.1440000001
15,742,3385.306
15,743,2353.106
15,744,6.912
15,745,3385.306
15,746,2095.056
15,747,1058.0040000000001
15,748,3385.306
15,749,2113.4880000000003
15,750,6.912
15,751,2890.71
15,752,3385.306
15,753,1313.9940000000001
15,754,2648.0190000000002
15,755,1813.262
15,756,3392.219
15,757,30.656
15,758,6.912
15,759,2527.317
15,760,725.798
15,761,1807.9189999999999
15,762,3599.902
15,763,4393.032
15,764,6832.216
15,765,387.939
15,766,801437.025
15,767,3599.006
15,768,4669.5109999999995
15,769,3970.5319999999997
15,770,10.367999999999999
15,771,2878.168
15,772,711.878
15,773,4346.477
15,774,4330.035
15,775,4042.436
15,776,10.367999999999999
15,777,67.392
15,778,50.4
15,779,57.312
15,780,642.5
15,781,1820.174
15,782,4564.679
15,783,3945.985
15,784,2162.962
15,785,5568.077
15,786,3.456
15,787,6.912
15,788,4401.88
15,789,8041.380999999999
15,790,3293.246
15,791,6.912
15,792,2255.029
15,793,4174.471
15,794,4177.607
15,795,4237.767
15,796,658.406
15,797,6.912
15,798,2258.165
15,799,1922.1299999999999
15,800,30.656
15,801,1945.8739999999998
15,802,961.353
15,803,1307.4679999999998
15,804,1922.1299999999999
15,805,4959.499
15,806,7074.493
15,807,10.367999999999999
15,808,3301.0860000000002
15,809,1331.9160000000002
15,810,4282.6630000000005
15,811,5595.76
15,812,1311.628
15,813,10.367999999999999
15,814,7154.3330000000005
15,815,4211.655
15,816,716357.636
15,817,3.456
15,818,37.152
15,819,87.55199999999999
15,820,111.29599999999999
15,821,1357.868
15,822,1280.268
15,823,322.659
15,824,1338.828
15,825,3978.531
15,826,3955.172
15,827,3958.9049999999997
15,828,1922.1299999999999
15,829,0.0
15,830,3027.6730000000002
15,831,4199.335
15,832,7397.312
15,833,642.726
15,834,30.656
15,835,3837.348
15,836,5901.971
15,837,957.6089999999999
15,838,3995.2799999999997
15,839,659.302
15,840,3392.219
15,841,30.656
15,842,288.706
15,843,2071.312
15,844,288.706
15,845,3384.41
15,846,3374.554
15,847,1813.2620000000002
15,848,1339.798
15,849,2071.312
15,850,288.706
15,851,3127.2560000000003
15,852,3148.76
15,853,3373.658
15,854,1032.2
15,855,1297.162
15,856,1837.006
15,857,5996.463
15,858,3385.306
15,859,1297.162
15,860,6.912
15,861,87.55199999999999
15,862,40.32
15,863,101.216
15,864,1105.696
15,865,2099.28
15,866,3373.658
15,867,576321.2980000001
15,868,3127.2560000000003
15,869,2611.156
15,870,6.912
15,871,3116.504
15,872,2345.042
15,873,1028.616
15,874,3152.971
15,875,2371.538
15,876,6.912
15,877,2632.6600000000003
15,878,3385.306
15,879,1572.044
15,880,2611.156
15,881,1850.1249999999998
15,882,3380.571
15,883,30.656
15,884,6.912
15,885,1572.044
15,886,787.974
15,887,1309.5140000000001
15,888,2345.042
15,889,3180.7889999999998
15,890,5445.866999999999
15,891,30.656
15,892,577092.76
15,893,2345.042
15,894,3373.658
15,895,3378.266
15,896,10.367999999999999
15,897,2087.888
15,898,257.154
15,899,3150.283
15,900,4187.103
15,901,5059.175
15,902,10.368
15,903,57.312
15,904,60.480000000000004
15,905,57.312
15,906,513.475
15,907,3110.424
15,908,4232.036
15,909,4310.884
15,910,1788.6550000000002
15,911,7018.938
15,912,3.456
15,913,6.912
15,914,4385.244
15,915,9738.189
15,916,4287.617
15,917,7.776
15,918,2346.194
15,919,5062.631
15,920,5062.631
15,921,5062.631
15,922,1168.137
15,923,6.912
15,924,2346.194
15,925,2716.437
15,926,30.656
15,927,1966.031
15,928,1552.0439999999999
15,929,1578.956
15,930,1942.287
15,931,5892.076
15,932,8960.581999999999
15,933,10.367999999999999
15,934,3514.331
15,935,1572.0439999999999
15,936,5062.631
15,937,6998.007
15,938,1551.7559999999999
15,939,10.367999999999999
15,940,3502.235
15,941,9704.588
15,942,5052.455
15,943,864003.456
15,944,27.072
15,945,87.552
15,946,111.296
15,947,862.598
15,948,1289.2259999999999
15,949,260.61
15,950,802.1179999999999
15,951,3134.872
15,952,3116.504
15,953,3139.725
15,954,1813.262
15,955,0.0
15,956,2131.535
15,957,4542.947
15,958,8863.942
15,959,1168.137
15,960,30.656
15,961,4264.737
15,962,7021.751
15,963,1161.225
15,964,4772.3189999999995
15,965,1168.137
15,966,6746.869000000001
15,967,30.656
15,968,30.656
15,969,4651.812
15,970,30.656
15,971,6739.956
15,972,6739.956
15,973,4135.712
15,974,2139.753
15,975,4651.812
15,976,30.656
15,977,6716.212
15,978,6266.8640000000005
15,979,6739.956
15,980,2088.1440000000002
15,981,2587.4120000000003
15,982,3116.504
15,983,11895.774000000001
15,984,6739.956
15,985,3103.512
15,986,6.912
15,987,87.55199999999999
15,988,40.32
15,989,91.136
15,990,1244.801
15,991,3388.634
15,992,6716.66
15,993,1153149.992
15,994,5688.044
15,995,5703.308
15,996,7.776
15,997,5688.044
15,998,5188.072
15,999,1548.3000000000002
15,1000,3436.915
15,1001,4711.555
15,1002,7.776
15,1003,5191.656
15,1004,6266.8640000000005
15,1005,3636.4440000000004
15,1006,4675.5560000000005
15,1007,4209.439
15,1008,6746.869000000001
15,1009,30.656
15,1010,6.912
15,1011,2604.244
15,1012,2078.224
15,1013,2604.244
15,1014,4159.456
15,1015,6352.874
15,1016,5234.188
15,1017,6.912
15,1018,579127.2559999999
15,1019,2095.056
15,1020,3385.306
15,1021,3381.8500000000004
15,1022,268.418
15,1023,2087.888
15,1024,0.0
15,1025,3149.387
15,1026,3385.306
15,1027,3142.232
15,1028,261.50600000000003
15,1029,47.232
15,1030,77.47200000000001
15,1031,57.312
15,1032,126.4
15,1033,2336.274
15,1034,2869.206
15,1035,3385.306
15,1036,1055.944
15,1037,3402.7780000000002
15,1038,1874.415
15,1039,6.912
15,1040,2675.665
15,1041,6512.563
15,1042,3137.9120000000003
15,1043,10.367999999999999
15,1044,1321.834
15,1045,3397.85
15,1046,3385.306
15,1047,3385.306
15,1048,1039.112
15,1049,6.912
15,1050,1625.359
15,1051,2569.496
15,1052,30.656
15,1053,1313.74
15,1054,1607.599
15,1055,1157.8319999999999
15,1056,1134.088
15,1057,4297.822
15,1058,3602.8099999999995
15,1059,3324.3469999999998
15,1060,2096.848
15,1061,1315.114
15,1062,3364.474
15,1063,4693.252
15,1064,780.966
15,1065,269.538
15,1066,2516.177
15,1067,6931.253
15,1068,4821.512000000001
15,1069,1019460.836
15,1070,16.992
15,1071,87.55199999999999
15,1072,111.296
15,1073,846.246
15,1074,2238.546
15,1075,375.971
15,1076,699.5260000000001
15,1077,4201.267
15,1078,4764.036
15,1079,3977.3849999999998
15,1080,3178.776
15,1081,0.0
15,1082,1445.867
15,1083,5694.959000000001
15,1084,7948.224
15,1085,1854.48
15,1086,30.656
15,1087,2815.8920000000003
15,1088,5803.184
15,1089,1139.049
15,1090,4940.715
15,1091,1769.3600000000001
15,1092,4772.518
15,1093,30.656
15,1094,6.912
15,1095,2774.45
15,1096,6.912
15,1097,3775.5139999999997
15,1098,4069.627
15,1099,2639.832
15,1100,1337.202
15,1101,3437.723
15,1102,6.912
15,1103,3116.504
15,1104,4163.285
15,1105,4205.383
15,1106,1890.799
15,1107,1942.287
15,1108,1852.911
15,1109,7716.124
15,1110,4656.071
15,1111,2716.437
15,1112,0.0
15,1113,94.464
15,1114,40.32
15,1115,81.056
15,1116,865.1179999999999
15,1117,3065.176
15,1118,4346.2789999999995
15,1119,865249.953
15,1120,3901.406
15,1121,4672.1
15,1122,10.367999999999999
15,1123,3901.406
15,1124,4288.481
15,1125,774.15
15,1126,4714.263
15,1127,4312.672
15,1128,10.367999999999999
15,1129,3502.235
15,1130,4703.668
15,1131,3120.344
15,1132,3490.587
15,1133,3182.551
15,1134,5069.544
15,1135,6.912
15,1136,30.656
15,1137,1572.0439999999999
15,1138,1949.199
15,1139,1952.399
15,1140,3092.7599999999998
15,1141,4755.855
15,1142,8559.491
15,1143,6.912
15,1144,865273.6969999999
15,1145,3119.0
15,1146,4153.184
15,1147,4285.697
15,1148,778.47
15,1149,2730.773
15,1150,392.643
15,1151,4305.357
15,1152,5054.567
15,1153,4705.795
15,1154,778.47
15,1155,47.232
15,1156,77.47200000000001
15,1157,47.232
15,1158,112.73599999999999
15,1159,3521.243
15,1160,3887.966
15,1161,5045.159
15,1162,1566.6680000000001
15,1163,4992.743
15,1164,2673.4300000000003
15,1165,6.912
15,1166,3598.662
15,1167,9734.157
15,1168,5059.175
15,1169,10.367999999999999
15,1170,1566.6680000000001
15,1171,5050.535
15,1172,5062.631
15,1173,5062.631
15,1174,1942.287
15,1175,6.912
15,1176,1357.004
15,1177,3006.747
15,1178,30.656
15,1179,1030.601
15,1180,2003.634
15,1181,1187.849
15,1182,1542.924
15,1183,5878.636
15,1184,5058.599
15,1185,4675.557
15,1186,2740.181
15,1187,2353.1059999999998
15,1188,4651.812
15,1189,5344.426
15,1190,1163.817
15,1191,778.47
15,1192,2740.181
15,1193,9738.189
15,1194,5062.631
15,1195,864781.062
15,1196,6.912
15,1197,87.552
15,1198,111.29599999999999
15,1199,498.371
15,1200,2712.9809999999998
15,1201,390.531
15,1202,372.483
15,1203,4202.243
15,1204,4675.556
15,1205,4707.812
15,1206,3490.587
15,1207,0.0
15,1208,1247.176
15,1209,6223.856
15,1210,7286.713
15,1211,1942.287
15,1212,30.656
15,1213,3478.491
15,1214,7016.375
15,1215,1548.3
15,1216,4675.556
15,1217,1651.975
15,1218,5069.544
15,1219,30.656
15,1220,6.912
15,1221,3514.331
15,1222,6.912
15,1223,4659.428
15,1224,5045.159
15,1225,3512.987
15,1226,1548.3
15,1227,3553.038
15,1228,6.912
15,1229,4288.481
15,1230,4707.812
15,1231,3643.356
15,1232,2088.144
15,1233,1942.287
15,1234,1573.58
15,1235,8934.470000000001
15,1236,5062.630999999999
15,1237,3103.5119999999997
15,1238,0.0
15,1239,94.464
15,1240,40.32
15,1241,70.976
15,1242,490.811
15,1243,3134.168
15,1244,4564.679
15,1245,865635.684
15,1246,3502.235
15,1247,5053.799
15,1248,10.367999999999999
15,1249,3502.235
15,1250,4670.18
15,1251,387.075
15,1252,3553.038
15,1253,4183.647
15,1254,10.367999999999999
15,1255,2087.888
15,1256,4177.3009999999995
15,1257,3507.419
15,1258,3103.5119999999997
15,1259,3569.626
15,1260,4682.469
15,1261,393.98699999999997
15,1262,30.656
15,1263,1184.969
15,1264,2336.274
15,1265,1959.119
15,1266,2716.437
15,1267,4772.3189999999995
15,1268,8963.174
15,1269,7.776
15,1270,867901.4060000001
15,1271,3120.344
15,1272,4288.481
15,1273,4159.456
15,1274,1168.137
15,1275,2353.1059999999998
15,1276,781.062
15,1277,3933.201
15,1278,5062.631
15,1279,4703.2029999999995
15,1280,1168.137
15,1281,47.232
15,1282,77.47200000000001
15,1283,37.152
15,1284,122.816
15,1285,3521.243
15,1286,3381.275
15,1287,4991.399
15,1288,1566.668
15,1289,5045.159
15,1290,3490.588
15,1291,6.912
15,1292,3026.284
15,1293,4954.6630000000005
15,1294,8052.031
15,1295,397.443
15,1296,1184.969
15,1297,5062.630999999999
15,1298,5062.630999999999
15,1299,5062.630999999999
15,1300,2329.362
15,1301,6.912
15,1302,1184.969
15,1303,3877.662
15,1304,30.656
15,1305,773.4459999999999
15,1306,2603.509
15,1307,699.5260000000001
15,1308,1337.74
15,1309,5519.564
15,1310,4242.782
15,1311,4700.645
15,1312,2345.042
15,1313,2730.773
15,1314,4264.737
15,1315,7004.2789999999995
15,1316,1161.225
15,1317,1168.137
15,1318,2267.0899999999997
15,1319,9637.836
15,1320,5062.630999999999
15,1321,865168.137
15,1322,6.912
15,1323,87.552
15,1324,111.29599999999999
15,1325,111.29599999999999
15,1326,3089.304
15,1327,389.187
15,1328,30.656
15,1329,4140.771
15,1330,5021.415
15,1331,4691.572
15,1332,2353.106
15,1333,0.0
15,1334,857.221
15,1335,6202.352
15,1336,8933.126
15,1337,2321.298
15,1338,30.656
15,1339,3092.7599999999998
15,1340,6997.559
15,1341,1935.375
15,1342,4288.481
15,1343,2039.05
15,1344,3380.571
15,1345,30.656
15,1346,6.912
15,1347,2353.106
15,1348,6.912
15,1349,4116.001
15,1350,5016.487
15,1351,3887.966
15,1352,1157.193
15,1353,3925.674
15,1354,7.776
15,1355,4268.766
15,1356,4408.99
15,1357,4535.236
15,1358,2213.137
15,1359,1297.162
15,1360,1187.849
15,1361,8950.598
15,1362,4474.407
15,1363,3489.723
15,1364,0.864
15,1365,94.464
15,1366,40.32
15,1367,70.976
15,1368,103.736
15,1369,3497.499
15,1370,5062.631
15,1371,868675.5560000001
15,1372,3127.256
15,1373,5059.175
15,1374,397.443
15,1375,3127.256
15,1376,5062.631
15,1377,0.0
15,1378,4714.263
15,1379,5059.175
15,1380,38.015
15,1381,2733.269
15,1382,4707.812
15,1383,3896.0299999999997
15,1384,2707.029
15,1385,3954.013
15,1386,4295.393999999999
15,1387,781.062
15,1388,30.656
15,1389,797.894
15,1390,2716.437
15,1391,1959.311
15,1392,2321.298
15,1393,4755.855
15,1394,9344.969000000001
15,1395,10.367999999999999
15,1396,867514.331
15,1397,3120.344
15,1398,5062.630999999999
15,1399,5062.630999999999
15,1400,1555.212
15,1401,1966.031
15,1402,1168.137
15,1403,3546.1259999999997
15,1404,5062.630999999999
15,1405,4703.2029999999995
15,1406,1555.212
15,1407,37.152
15,1408,87.55199999999999
15,1409,27.072000000000003
15,1410,132.89600000000002
15,1411,3513.467
15,1412,3135.032
15,1413,5062.631
15,1414,1959.119
15,1415,5038.887
15,1416,3514.3320000000003
15,1417,6.912
15,1418,2836.944
15,1419,5062.631
15,1420,9733.868999999999
15,1421,778.47
15,1422,804.806
15,1423,5062.631
15,1424,5062.631
15,1425,5062.631
15,1426,2716.437
15,1427,6.912
15,1428,797.894
15,1429,4264.737
15,1430,30.656
15,1431,417.731
15,1432,3100.344
15,1433,416.387
15,1434,1542.924
15,1435,4660.707
15,1436,6116.08
15,1437,5449.707
15,1438,1966.031
15,1439,3127.256
15,1440,3575.2619999999997
15,1441,6913.559
15,1442,1161.225
15,1443,1555.212
